test_id,reference_number,test_cas,test_location,test_exposure_type,test_control_type,test_media_type,test_application_freq_unit,test_organism_lifestage,result_id,result_effect,result_endpoint,result_obs_duration_mean,result_conc1_type,result_conc1_mean_op,result_conc1_mean,result_conc1_mean_mol,media_ph_mean,media_temperature_mean,tax_all,tax_name,tax_class,tax_order,tax_family,tax_genus,tax_species,tax_gs,species_number,tax_group,tax_pdm_available,tax_eco_climate,tax_eco_ecozone,tax_eco_food,tax_eco_migrate5,tax_eco_migrate2,tax_ps_ampv,tax_ps_ampkap,tax_ps_amppm,tax_lh_amd,tax_lh_lbcm,tax_lh_lpcm,tax_lh_licm,tax_lh_ri#/d,result_conc1_mean_binary,result_conc1_mean_log,result_conc1_mean_mol_log
1143693,12004,67-72-1,LAB,S,S,FW,X,NE,105179,MOR,LC50,48,A,,1.36,5.74518415421948e-06,8.23,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.133538908370217,-5.2406960460219
1143706,12004,87-86-5,LAB,S,S,FW,X,NE,105192,MOR,LC50,48,A,,0.145,5.44457780160228e-07,8.58,22.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.838631997765025,-6.26403579185741
1143734,12004,72-20-8,LAB,S,S,FW,X,NE,105220,MOR,LC50,48,A,,0.23,6.03818233137207e-07,8.34,21.7,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.638272163982407,-6.21909377698479
1143735,12004,72-20-8,LAB,S,S,FW,X,NE,105221,MOR,LC50,48,A,,0.088,2.31026106591627e-07,8.56,22.8,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.05551732784983,-6.63633894085222
1144814,12154,7778-39-4,LAB,S,S,FW,X,NE,99757,MOR,LC50,48,T,min_max_average,2.5,1.76128276081072e-05,7.8,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.397940008672037,-4.7541709156955
1144815,12154,7778-39-4,LAB,S,S,FW,X,NE,99758,MOR,LC50,48,T,,6.6,4.64978648854032e-05,7.8,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.819543935541868,-4.33256698882567
1145668,12260,103-23-1,LAB,S,I,FW,X,NR,139087,MOR,LC50,48,A,,0.66,1.78102077012631e-06,8.0,25.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.180456064458131,-5.7493310157986
1145768,12290,79-06-1,LAB,F,I,FW,CON,IN,108883,MOR,LC50,48,A,,160.0,0.00225101639924233,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.20411998265592,-2.64762134103923
1148937,12598,64-17-5,LAB,S,C,FW,X,NE,100057,MOR,LC50,48,F,,13248.0,0.287568645505498,8.0,20.4,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.1221503194408,-0.541258468171888
1148938,12598,64-17-5,LAB,S,C,FW,X,NE,100058,MOR,LC50,48,F,,11853.0,0.257287979708384,8.0,20.4,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.0738282844011,-0.589580503211584
1148939,12598,64-17-5,LAB,S,C,FW,X,NE,100059,MOR,LC50,48,F,,11967.0,0.259762528741266,8.0,20.4,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.0779852910295,-0.585423496583191
1148940,12598,64-17-5,LAB,S,C,FW,X,NE,100060,MOR,LC50,48,F,,14221.0,0.308689138566854,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.15293013642272,-0.510478651189967
1148941,12598,64-17-5,LAB,S,C,FW,X,NE,100061,MOR,LC50,48,F,,12820.0,0.278278233346957,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.10788802518279,-0.555520762429894
1148942,12598,64-17-5,LAB,S,C,FW,X,NE,100062,MOR,LC50,48,F,,14136.0,0.306844080077425,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.1503265364987,-0.513082251113985
1148943,12598,64-17-5,LAB,S,C,FW,X,NE,100063,MOR,LC50,48,F,,13470.0,0.29238750414848,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.12936759572298,-0.534041191889707
1148944,12598,64-17-5,LAB,S,C,FW,X,NE,100064,MOR,LC50,48,F,,10860.0,0.23573335523775,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,4.03582982525282,-0.627578962359865
1148945,12598,64-17-5,LAB,S,C,FW,X,NE,100065,MOR,LC50,48,F,,9268.0,0.201176495059251,8.1,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,3.96698602511793,-0.696422762494755
1151602,12994,56-35-9,LAB,S,S,FW,X,NR,29812,MOR,LC50,48,A,,0.00166999999999999,2.80147291606172e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-2.77728352885241,-8.55261357182636
1151741,13007,50-29-3,LAB,S,I,FW,X,NR,104564,MOR,LC50,48,F,,0.00266,7.503949214509e-09,7.7,17.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-2.57511836336893,-8.12471011385249
1151742,13007,333-41-5,LAB,S,S,FW,X,NR,104565,MOR,LC50,48,F,,0.000959999999999999,3.15436686453189e-09,7.7,17.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.01772876696043,-8.50108779801527
1152063,13070,107-13-1,LAB,R,NR,FW,NR,NR,146653,MOR,LC50,48,A,,10.0,0.00018845168391526,,24.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.0,-3.72479997754662
1152076,13070,75-05-8,LAB,R,NR,FW,NR,NR,146666,MOR,LC50,48,A,,3600.0,0.0876915177185076,,24.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,3.55630250076728,-1.05704241331816
1152254,13088,87-86-5,LAB,S,I,FW,X,YO,108783,MOR,LC50,48,A,,1.5,5.6323218637265e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.176091259055681,-5.24931253503671
1152255,13088,87-86-5,LAB,S,I,FW,X,JV,108784,MOR,LC50,48,A,,1.54,5.78251711342587e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.187520720836463,-5.23788307325592
1152259,13088,87-86-5,LAB,S,I,FW,X,YO,108788,MOR,LC50,48,A,,1.7,6.38329811222337e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.230448921378273,-5.19495487271411
1152260,13088,87-86-5,LAB,S,I,FW,X,JV,108789,MOR,LC50,48,A,,2.39,8.97416616953756e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.378397900948137,-5.04700589314425
1152261,13088,87-86-5,LAB,S,I,FW,X,AD,108790,MOR,LC50,48,A,,2.79,1.04761186665312e-05,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.445604203273597,-4.97979959081879
1152265,13088,87-86-5,LAB,S,I,FW,X,AD,108794,MOR,LC50,48,A,,1.78,6.68368861162211e-06,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.250420002308894,-5.17498379178349
1152608,13151,506-77-4,LAB,S,S,FW,X,NE,104981,MOR,LC50,48,T,,0.065,1.05742636585645e-06,8.5,20.6,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.18708664335714,-5.97574986510244
1152610,13151,506-77-4,LAB,S,S,FW,X,NE,104983,MOR,LC50,48,T,,0.029,4.71774840151341e-07,8.5,20.9,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.53760200210104,-6.32626522384634
1153457,13269,107-15-3,LAB,S,NR,FW,X,NR,151795,ITX,LC50,48,A,,46.0,0.000765391034407554,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.66275783168157,-3.11611662929486
1153460,13269,111-40-0,LAB,S,NR,FW,X,NR,151798,ITX,LC50,48,A,,53.5,0.000518566623695102,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.72835378202122,-3.28519543899649
1153463,13269,112-24-3,LAB,S,NR,FW,X,NR,157466,ITX,LC50,48,A,,33.9,0.000231813892421942,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.53019969820308,-3.6348605406701
1156669,13667,58-90-2,LAB,NR,C,FW,NR,NE,159828,MOR,LC50,48,A,,2.66,1.1471450508828e-05,7.9,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.424881636631067,-4.94038166421282
1156686,13667,87-86-5,LAB,NR,C,FW,NR,NE,159845,MOR,LC50,48,A,,1.23,4.61850392825573e-06,7.9,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.0899051114393979,-5.33549868265299
1157009,13683,38641-94-0,LAB,S,C,FW,X,NE,44665,MOR,LC50,48,F,,218.0,0.000955365174452459,8.0,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.3384564936046,-3.01983059392851
1157291,13712,108-95-2,LAB,R,NR,FW,NR,NR,84499,MOR,LC50,48,T,,9.59199685424804,0.00010192,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.981909027661378,-3.99174058500872
1163301,14445,206-44-0,LAB,S,C,FW,X,NR,157809,MOR,LC50,48,F,,0.1057,5.22605015425994e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.975925012692573,-6.28182642667646
1167510,14930,7553-56-2,LAB,S,M,FW,X,NR,145974,MOR,LC50,48,T,,0.59,2.32458316507474e-06,8.1,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.229147988357855,-5.63365491173645
1167511,14930,7553-56-2,LAB,S,M,FW,X,NR,145975,MOR,LC50,48,T,,0.16,6.30395434596539e-07,6.9,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.795880017344075,-6.20038694072267
1167512,14930,7553-56-2,LAB,S,M,FW,X,NR,145976,MOR,LC50,48,T,,0.55,2.1669843064256e-06,8.3,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.259637310505756,-5.66414423388435
1167513,14930,7553-56-2,LAB,S,M,FW,X,NR,145977,MOR,LC50,48,T,,1.75,6.89495006589965e-06,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.243038048686294,-5.1614688746923
1167514,14930,7553-56-2,LAB,S,M,FW,X,NR,145978,MOR,LC50,48,T,,1.73,6.81615063657508e-06,8.0,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.238046103128795,-5.1664608202498
1176647,15322,108-85-0,LAB,S,S,FW,X,NR,48001,MOR,LC50,48,A,,21.0,0.000128788530295562,8.4,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.32221929473391,-3.89012281283917
1176661,15322,110-83-8,LAB,S,S,FW,X,NR,64034,MOR,LC50,48,A,,9.4,0.000114430399215531,8.1,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.973127853599698,-3.94145858692607
1176675,15322,598-16-3,LAB,S,S,FW,X,NR,119508,MOR,LC50,48,A,,12.4,4.68380528747562e-05,7.9,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.09342168516223,-4.32940116747084
1181405,15923,107-06-2,LAB,S,C,FW,X,YO,88500,MOR,LC50,48,F,,1430.0,0.0144517437504115,8.0,15.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,3.15533603746506,-1.84007974768309
1181407,15923,67-66-3,LAB,S,I,FW,X,YO,88502,MOR,LC50,48,F,,758.0,0.00635000404254999,8.0,15.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.87966920563205,-2.19722599822667
1181411,15923,108-95-2,LAB,S,I,FW,X,YO,88506,MOR,LC50,48,F,,32.0,0.000340016792077615,8.0,15.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.5051499783199,-3.46849963435019
1181413,15923,100-42-5,LAB,S,I,FW,X,YO,88508,MOR,LC50,48,F,,59.0,0.000566479758026478,8.0,15.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.77085201164214,-3.2468156041315
1181415,15923,7783-20-2,LAB,S,I,FW,X,YO,91451,MOR,LC50,48,T,,14.0,0.000105956251287637,8.0,15.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.14612803567823,-3.97487341536058
1184347,16332,52-68-6,LAB,NR,NR,FW,NR,NR,141837,MOR,LC50,48,A,min_max_average,0.00085,3.30186856304085e-09,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.0705810742857,-8.48124021862083
1184592,16353,2921-88-2,LAB,S,M,FW,X,NR,60473,MOR,LC50,48,A,,0.001,2.85249730184466e-09,6.9,19.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.0,-8.54477475770537
1185343,16431,76738-62-0,LAB,R,C,FW,NR,NR,3421,MOR,LC50,48,A,,28.7,9.76882238128923e-05,7.5,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.45788189673399,-4.01015778675542
1188980,16933,50-29-3,LAB,NR,NR,FW,NR,NR,189012,MOR,LC50,48,F,,0.012,3.38524024714691e-08,7.2,20.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.92081875395237,-7.47041050443593
1188981,16933,50-29-3,LAB,NR,NR,FW,NR,NR,189013,MOR,LC50,48,F,,0.003,8.46310061786729e-09,7.2,20.5,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-2.52287874528033,-8.07247049576389
1188984,16933,58-89-9,LAB,NR,NR,FW,NR,NR,189134,MOR,LC50,48,F,,2.0,6.87687357448841e-06,7.2,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.301029995663981,-5.16260895972177
1188985,16933,58-89-9,LAB,NR,NR,FW,NR,NR,189135,MOR,LC50,48,F,,0.25,8.59609196811051e-07,7.2,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.602059991327962,-6.06569894671372
1188990,16933,58-89-9,LAB,NR,NR,FW,NR,NR,190909,MOR,LC50,48,F,,62.0,0.00021318308080914,7.2,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.79239168949825,-3.6712472658875
1188991,16933,58-89-9,LAB,NR,NR,FW,NR,NR,190910,MOR,LC50,48,F,,1.87,6.42987679214666e-06,7.2,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.271841606536499,-5.19179734884926
1188992,16933,58-89-9,LAB,NR,NR,FW,NR,NR,190911,MOR,LC50,48,F,,1.87,6.42987679214666e-06,7.2,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.271841606536499,-5.19179734884926
1188997,16933,50-29-3,LAB,NR,NR,FW,NR,NR,195941,MOR,LC50,48,F,,125.0,0.000352629192411137,7.2,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.09691001300805,-3.4526817374755
